sequence_length,max_value
77,239620
139,119812
139,359440
214,129760
214,239632
214,179728
139,539188
95,79880
77,404404
95,119824
214,359476
95,89872
95,239656
214,269620
214,808864
170,79888
95,239668
214,202228
214,359512
170,79892
170,239680
95,179764
95,539296
170,79896
214,269656
170,119848
214,1365172
170,134836
170,239704
170,404512
214,1213540
95,79904
170,239716
170,119860
170,359584
170,101140
170,239728
170,179800
170,606832
95,79912
170,910276
95,119872
170,359620
170,89908
170,239752
170,269728
170,809188
95,79920
69,239764
69,134872
69,359656
95,79924
95,239776
206,1052512
206,1052512
170,79928
170,269764
170,119896
69,404656
170,202336
170,239800
69,768256
69,1821040
183,250504
108,324160
108,324160
108,359728
95,79940
95,239824
95,179872
108,539620
77,96064
214,1641040
77,119920
95,359764
77,96064
77,239848
77,303568
77,809512
183,250504
77,239860
77,455380
77,455380
183,250504
183,250504
95,179908
95,539728
69,79960
95,269872
69,119944
245,7781344
69,134944
69,239896
77,404836
77,1214512
183,250504
77,303640
69,119956
69,359872
69,79972
69,239920
69,179944
77,1366468
183,250504
170,607336
183,250504
121,768688
69,341656
69,341656
69,341656
69,1537432
95,79984
183,250504
69,134980
69,359944
95,79988
95,239968
69,202480
69,539944
95,101248
201,5918020
95,119992
69,404980
69,324376
69,324376
69,911248
69,2733748
33,80000
69,243304
170,120004
170,360016
170,80004
170,240016
170,180016
95,540052
183,250504
121,1025296
183,250504
170,360052
183,250504
183,250504
77,270052
77,810160
69,80016
95,547540
95,547540
95,547540
69,80020
69,240064
183,250504
183,540160
69,80024
108,270088
69,120040
170,911572
95,151936
95,240088
95,405160
95,15575812
33,80032
121,341872
69,120052
69,360160
170,384640
170,384640
170,384640
121,1538512
33,80040
121,4381288
33,120064
69,360196
183,250504
183,250504
183,270160
201,2079592
183,250504
121,410884
121,410884
121,410884
183,250504
183,250504
77,512944
77,540376
183,250504
121,410884
183,250504
121,577096
69,486952
69,486952
69,607984
121,1823956
33,80064
69,240196
69,152008
69,360304
170,144340
170,240208
170,180160
69,540484
170,144340
183,405376
170,144340
170,360340
170,144340
170,240232
69,1154464
69,1154464
33,80080
108,410992
108,410992
108,410992
33,80084
33,240256
170,192436
170,540592
214,2633632
170,433024
214,2633632
170,608200
214,2633632
214,2633632
170,577348
170,1216456
69,80096
289,13699096
33,120148
33,360448
139,80100
139,240304
139,180232
121,912436
69,80104
139,608308
69,120160
139,456244
69,101392
69,240328
69,270376
170,3079780
69,80112
69,240340
139,228148
139,360520
69,80116
69,240352
69,202804
69,540808
69,152116
95,494080
69,152116
170,1949236
69,456352
69,456352
170,1369060
170,4107184
139,80128
69,240388
214,120196
214,360592
95,80132
95,240400
95,180304
214,540916
95,80136
214,405700
95,120208
69,360628
95,90160
95,240424
69,270484
69,811456
95,80144
95,240436
121,770308
121,770308
95,80148
95,240448
69,180340
69,541024
95,80152
69,270520
95,120232
214,2054320
69,135268
69,240472
69,405808
214,1217428
95,80160
95,240484
214,146500
214,360736
214,146500
214,240496
214,180376
69,608776
95,80168
214,913192
95,120256
214,360772
95,90196
95,240520
95,270592
214,811780
95,80176
95,240532
95,135304
95,360808
95,80180
95,240544
69,456676
69,541240
69,80184
214,975400
69,120280
69,405952
69,202984
69,240568
214,1541428
214,1826872
139,80192
95,240580
77,385396
77,385396
95,80196
95,240592
95,180448
126,4389928
95,114208
69,406024
95,120304
95,360916
95,114208
95,240616
170,1951288
170,1951288
139,80208
276,9635920
276,9635920
276,9635920
139,80212
139,240640
95,180484
95,541456
95,80216
95,270736
95,120328
69,609172
95,135376
95,240664
258,406132
258,1218400
46,80224
320,41163712
51,120340
51,361024
51,80228
51,240688
51,180520
214,2056264
46,80232
95,609280
46,120352
121,361060
121,171376
121,240712
121,270808
121,913984
46,80240
46,240724
51,135412
51,361096
46,80244
46,240736
121,257092
121,541672
51,101572
258,17810656
51,120376
51,406276
51,304720
51,304720
121,914164
121,2742496
139,80256
51,240772
95,120388
95,361168
95,80260
95,240784
95,180592
95,541780
46,80264
69,457144
46,120400
121,361204
46,90304
46,240808
214,270916
214,812752
46,80272
214,695464
214,695464
214,695464
46,80276
46,240832
214,695464
214,695464
46,80280
214,695464
46,120424
121,914488
51,342952
51,342952
51,406456
121,1371796
139,80288
214,289384
157,846916
157,846916
157,846916
157,846916
157,846916
214,695464
139,80296
121,1465108
139,120448
289,7234324
95,90340
95,240904
95,271024
95,1564756
69,80304
69,240916
69,135520
69,361384
69,80308
69,240928
121,304936
121,542104
69,80312
69,271060
69,120472
121,549556
121,228724
121,240952
121,609928
152,44514196
95,80320
69,244276
69,514672
69,514672
139,80324
139,240976
139,180736
95,542212
69,80328
95,406672
69,120496
69,361492
69,90376
69,241000
69,457540
69,813400
95,80336
69,241012
77,305044
77,361528
95,80340
95,241024
121,651544
121,651544
46,80344
46,271168
46,120520
69,610144
46,135592
46,241048
121,2316760
121,2316760
95,80352
69,457648
95,120532
95,361600
121,217240
121,241072
121,217240
183,915352
95,80360
77,686536
95,120544
121,1029832
46,101716
46,241096
46,271240
214,4399108
95,85840
95,241108
69,152584
69,361672
95,85840
95,241120
69,514996
69,542536
95,228904
69,386260
95,228904
95,457792
245,4399972
245,4399972
245,4399972
245,17599840
46,80384
69,464128
95,120580
95,361744
95,128788
95,241168
95,180880
69,542644
139,80392
95,406996
139,120592
95,361780
139,90448
139,241192
95,386368
95,814048
121,80400
139,241204
95,203524
95,361816
121,80404
121,241216
121,180916
121,542752
121,80408
121,271384
121,120616
69,1373920
121,135700
121,241240
121,407104
108,1221316
139,80416
121,241252
121,120628
121,361888
108,1100608
108,1100608
108,1100608
121,610720
139,80424
108,1030624
139,120640
121,361924
121,90484
121,241288
121,271456
95,1030696
139,80432
95,241300
95,135736
95,361960
139,80436
139,241312
245,1567348
245,1567348
95,85912
95,271492
95,120664
95,407248
95,203632
95,241336
95,610900
95,1832704
46,80448
121,241348
121,120676
121,362032
121,80452
121,241360
121,181024
214,543076
121,80456
121,407320
121,120688
121,362068
121,90520
121,241384
121,305512
121,814696
46,80464
214,386692
214,458296
214,458296
46,80468
46,241408
152,181060
152,543184
139,80472
152,271600
139,120712
95,687508
139,135808
139,241432
121,580120
121,1222288
46,80480
152,367144
77,120724
77,362176
77,96712
77,241456
77,181096
214,2202856
46,80488
108,611224
46,120736
77,362212
152,619648
152,619648
152,619648
108,1740688
121,103336
46,241492
108,870424
108,870424
121,103336
121,241504
139,203776
139,543400
121,103336
121,458512
121,120760
121,407572
121,515860
121,515860
121,917080
183,3095152
46,80512
121,343924
46,120772
46,362320
121,275560
121,275560
121,275560
121,543508
46,80520
214,687904
46,120784
121,362356
46,90592
46,241576
121,515968
121,815344
95,86020
121,241588
121,203848
121,362392
95,86020
95,241600
46,181204
46,543616
95,86020
214,2092552
95,120808
214,2612464
214,2480056
214,2480056
214,2480056
214,2092552
46,80544
183,30578632
95,258064
95,362464
121,774196
121,774196
121,774196
121,1161268
46,80552
183,25455040
46,120832
95,362500
95,90628
95,241672
95,271888
95,815668
139,80560
139,241684
139,135952
139,362536
139,80564
139,241696
95,305908
95,543832
139,80568
139,271924
139,120856
95,407896
95,203956
95,241720
95,611872
121,1835620
90,80576
139,241732
95,152980
95,362608
139,80580
139,241744
139,181312
95,543940
139,80584
139,407968
139,120880
95,362644
139,90664
139,241768
183,1161844
183,1161844
90,80592
214,1276936
214,1276936
214,1276936
90,80596
90,241792
214,1276936
214,1276936
95,80600
139,272032
95,120904
214,1276936
95,136024
95,241816
139,459088
139,1224232
90,80608
214,1276936
90,120916
90,362752
95,80612
95,241840
95,181384
183,11927896
90,80616
95,612196
90,120928
95,459160
95,102040
95,241864
95,272104
183,2942080
139,80624
90,241876
126,516616
126,516616
139,80628
139,241888
95,204100
95,544264
139,153088
214,1276936
139,153088
69,871864
245,497176
245,497176
245,1377808
245,4133428
46,80640
95,241924
95,120964
95,362896
90,80644
90,241936
90,181456
183,551824
90,80648
126,785752
90,120976
139,362932
90,90736
90,241960
90,272212
90,816640
46,80656
90,241972
90,229696
90,362968
46,80660
46,241984
90,181492
90,544480
46,80664
121,2943700
46,121000
121,3924916
90,136132
90,242008
90,408400
183,1241944
46,80672
139,242020
90,121012
90,363040
90,102112
90,242032
90,181528
95,612664
46,80680
214,1276936
46,121024
170,363076
214,6810136
214,6810136
214,6810136
170,816964
46,80688
214,6810136
214,6810136
214,6810136
46,80692
46,242080
95,459592
95,544696
227,2484916
276,1119472
227,2484916
214,6810136
227,2484916
227,2484916
170,775636
170,1838536
46,80704
46,242116
170,121060
170,363184
139,80708
139,242128
139,181600
170,689524
139,80712
170,408616
139,121072
139,363220
139,90808
139,242152
170,306484
170,817288
46,80720
108,262168
108,689632
108,689632
46,80724
46,242176
108,196648
108,544912
51,80728
51,272464
51,121096
170,613060
51,136240
51,242200
170,408724
170,1226176
139,80736
95,1163968
139,121108
139,363328
139,80740
139,242224
139,181672
170,3104080
139,80744
90,613168
139,121120
51,363364
170,184192
170,242248
170,272536
170,919816
139,80752
139,242260
139,136276
139,363400
139,80756
139,242272
51,204424
51,545128
152,560356
214,873232
152,560356
170,517480
152,560356
152,560356
214,2619844
214,2759992
46,80768
152,3315976
170,163780
170,363472
170,172528
170,242320
170,181744
170,545236
46,80776
152,121012864
46,121168
51,517588
46,90880
46,242344
139,272644
139,817936
90,80784
90,242356
90,204496
90,363544
90,80788
90,242368
90,181780
90,545344
90,80792
90,272680
90,121192
90,920320
51,258856
51,258856
51,409048
51,1380544
46,80800
214,552904
90,121204
90,363616
90,153412
90,242416
90,181816
90,613636
46,80808
276,5314408
46,121216
214,363652
139,115072
139,242440
139,272752
139,818260
90,80816
90,242452
90,136384
90,363688
90,80820
90,242464
183,306880
183,545560
90,80824
183,272788
90,121240
183,409192
90,517912
90,517912
90,613816
90,2071636
183,138400
152,491668
152,491668
152,491668
46,80836
46,242512
46,181888
214,1966660
139,599056
183,409264
139,599056
139,599056
139,599056
139,599056
139,460456
139,818584
183,138400
139,599056
183,345364
183,363832
183,138400
183,242560
183,777112
183,777112
90,80856
46,272896
90,121288
214,2523796
90,136456
90,242584
121,1329424
121,1329424
183,138400
139,460564
183,138400
183,363904
90,80868
90,242608
90,181960
90,921184
183,138400
152,3934960
183,138400
201,3786424
90,172744
90,242632
90,272968
95,1381912
90,145780
183,242644
90,153556
90,363976
90,145780
90,242656
214,311344
214,545992
90,345544
183,1311928
90,345544
95,983968
90,1749328
90,1749328
90,3109912
152,16812520
46,80896
183,328048
183,984148
183,984148
46,80900
46,242704
46,182032
183,984148
139,80904
183,2952448
139,121360
46,364084
139,91024
139,242728
183,273076
183,819232
77,80912
139,242740
183,204820
183,364120
77,80916
77,242752
139,182068
139,546208
77,80920
90,273112
77,121384
152,1555504
139,136564
139,242776
139,409696
152,5683012
77,80928
183,242788
77,121396
77,364192
214,129652
214,242800
214,182104
139,614608
77,80936
139,921940
77,121408
183,364228
183,91060
183,242824
183,273184
214,819556
77,80944
183,242836
183,136600
183,364264
77,80948
77,242848
90,875284
90,875284
77,80952
95,273220
77,121432
95,409840
77,204928
77,242872
152,899584
152,1844368
46,80960
139,242884
139,121444
139,364336
77,80964
77,242896
77,182176
183,546532
183,80968
214,4733152
183,121456
77,364372
183,91096
183,242920
77,307456
77,819880
46,80976
183,242932
214,1970080
214,1970080
46,80980
46,242944
77,182212
77,546640
183,80984
90,273328
183,121480
183,1037824
183,136672
183,242968
90,778408
90,1230064
46,80992
245,5399296
183,129760
183,364480
183,129760
183,242992
183,182248
90,2335444
46,81000
214,615112
46,121504
245,1870612
214,1167856
214,1167856
214,1167856
276,28410568
139,81008
46,243028
90,136708
90,364552
139,81012
139,243040
77,205072
77,546856
139,102544
95,831544
139,121528
77,410164
175,1052512
175,1052512
175,1052512
90,2768740
38,81024
77,243076
77,121540
77,364624
77,81028
77,243088
77,182320
183,546964
77,81032
95,5914132
77,121552
139,364660
77,91168
77,243112
183,292084
183,820528
77,81040
139,243124
139,205144
139,364696
77,81044
77,243136
77,182356
77,547072
77,81048
64,273544
77,121576
183,923236
64,153880
64,243160
64,410344
214,3943780
38,81056
95,779056
64,121588
64,364768
64,230848
64,243184
64,230848
245,2369248
38,81064
214,2077648
38,121600
64,364804
77,91204
77,243208
77,273616
245,2134996
38,81072
90,243220
90,219184
90,364840
38,81076
38,243232
90,346336
90,547288
38,81080
90,273652
38,121624
170,986308
77,205252
77,243256
77,615760
170,5918020
38,81088
64,243268
64,153952
64,364912
38,81092
38,243280
38,182464
90,547396
38,81096
64,410560
38,121648
64,364948
38,91240
38,243304
108,692872
108,821176
38,81104
90,584656
90,584656
90,584656
38,81108
38,243328
64,182500
64,547504
64,115504
64,273760
64,121672
64,615976
64,136888
64,243352
64,462004
64,1232008
90,81120
64,1039552
38,121684
38,365056
77,81124
77,243376
77,182536
64,924100
90,81128
90,616084
90,121696
183,2631688
90,102688
90,243400
90,273832
90,4678720
90,81136
90,243412
64,231064
64,365128
90,81140
90,243424
90,205396
90,547720
121,173320
77,308104
121,173320
201,1039876
121,462184
121,462184
170,3509728
170,4159672
46,81152
90,243460
90,260008
90,365200
38,81156
38,243472
38,182608
320,18976192
38,81160
90,410884
38,121744
90,365236
38,91312
38,243496
175,395440
175,821824
38,81168
38,243508
170,5623504
170,5623504
38,81172
38,243520
38,182644
38,547936
38,81176
214,400948
38,121768
90,2080564
77,173392
77,243544
77,410992
77,1232980
139,81184
139,243556
139,121780
139,365344
139,102760
139,243568
139,182680
64,616552
139,81192
95,924856
139,121792
121,365380
38,91348
38,243592
38,274048
152,1975408
139,81200
90,243604
90,208384
90,365416
139,81204
139,243616
121,520324
121,548152
152,250504
64,1170772
152,250504
38,411136
152,250504
152,250504
95,1040740
95,1850200
46,81216
139,243652
139,121828
139,365488
139,81220
139,243664
139,182752
64,1040848
64,494080
139,411208
64,494080
139,365524
64,494080
64,494080
183,346984
183,822472
46,81232
64,520504
214,3004936
214,3004936
46,81236
46,243712
152,250504
152,548368
90,164752
38,274192
90,164752
183,1667680
90,164752
90,243736
121,593728
121,1233952
183,81248
90,308500
183,121876
183,365632
183,81252
183,243760
183,182824
121,2342824
183,81256
90,617056
183,121888
64,365668
95,1482784
95,1482784
95,1482784
95,925648
183,81264
183,243796
183,137140
183,365704
183,81268
183,243808
183,205720
183,548584
183,102868
90,1041496
183,121912
183,411460
183,308608
183,308608
183,925828
183,2777488
38,81280
183,243844
183,121924
183,365776
183,146500
183,243856
183,182896
183,548692
46,81288
183,462976
46,121936
183,365812
46,91456
46,243880
183,274372
183,823120
46,81296
139,243892
139,205792
139,365848
46,81300
46,243904
139,293056
139,548800
46,81304
139,293056
46,121960
126,926152
245,9635920
245,9635920
245,9635920
126,2225392
38,81312
183,243940
77,121972
77,365920
77,154384
77,243952
77,182968
227,617524
38,81320
227,1389472
38,121984
227,365956
77,91492
77,243976
77,274480
183,823444
90,81328
90,243988
90,137248
90,365992
90,81332
90,244000
183,308824
183,549016
90,81336
90,274516
90,122008
77,411784
183,742120
183,742120
183,742120
183,4690708
38,81344
64,244036
64,347488
64,366064
38,81348
38,244048
38,183040
64,549124
90,81352
90,411856
90,122032
183,366100
90,91528
90,244072
183,521296
183,823768
38,81360
90,244084
121,308932
121,366136
38,81364
38,244096
121,231712
121,549232
90,81368
90,274624
90,122056
121,617920
90,137320
90,244120
183,1042792
183,1235896
183,81376
121,586600
38,122068
38,366208
90,173824
90,244144
90,183112
121,927016
183,81384
121,1670596
183,122080
121,1564432
77,103012
77,244168
77,274696
121,1390660
183,81392
183,244180
90,154528
90,366280
183,81396
183,244192
126,846916
126,846916
183,260800
90,309076
183,260800
64,463624
183,695464
183,695464
258,17824048
258,17824048
64,81408
64,990304
38,122116
38,366352
139,81412
139,244240
139,183184
90,549556
38,81416
183,412180
38,122128
